ID,Tree Time (sec)
820,0.3900001049041748
821,47.145225524902344
822,33.20585632324219
823,2.8993728160858154
824,32.69539260864258
825,14.19933795928955
826,14.146365404129028
827,15.322781562805176
828,20.33051061630249
829,1.319136619567871
830,7.861286640167236
831,0.5390803813934326
832,6.926198959350586
833,14.502203702926636
834,0.05192446708679199
835,15.701085090637207
836,0.07799839973449707
837,37.13044023513794
838,2.5600409507751465
839,11.300381183624268
840,39.67571496963501
841,47.738073110580444
842,2.367182731628418
843,3.831184148788452
844,1.2283821105957031
845,0.9601454734802246
846,76.20759558677673
847,77.82516837120056
848,11.357497692108154
849,5.224404573440552
850,3.8148458003997803
851,7.496899127960205
852,48.237080812454224
853,62.02539324760437
854,0.8333830833435059
855,25.907997369766235
856,5.62915563583374
857,83.41478514671326
858,16.18957829475403
859,33.107125759124756
860,23.337507247924805
861,5.5450215339660645
862,53.175694704055786
863,0.7431313991546631
864,5.5302770137786865
865,4.216159105300903
866,7.311188459396362
867,0.8053815364837646
868,5.103587865829468
869,11.770731449127197
870,18.684282779693604
871,7.620169162750244
872,6.918983221054077
873,3.5040268898010254
874,3.404059886932373
875,21.564789295196533
876,20.780447244644165
877,17.747577905654907
878,57.29415702819824
879,125.66641998291016
880,4.258591890335083
881,12.933902263641357
882,20.34884548187256
883,4.450141668319702
884,7.27424168586731
885,17.015148162841797
886,16.07308340072632
887,1.0096805095672607
888,0.6772623062133789
889,0.4610559940338135
890,0.6853599548339844
891,14.618689775466919
892,26.18135380744934
893,5.474735498428345
894,12.071002006530762
895,2.056431770324707
896,0.013007879257202148
897,0.5129287242889404
898,17.60760474205017
899,0.866074800491333
900,1.324089527130127
901,2.671645402908325
902,0.037001848220825195
903,5.494607210159302
904,13.843613624572754
905,8.515496015548706
906,3.555974006652832
907,17.00214385986328
908,30.392817735671997
909,1.5808920860290527
910,22.36216115951538
911,22.273649215698242
912,0.05699944496154785
913,1.8448278903961182
914,1.2530014514923096
915,1.6468720436096191
916,3.90830135345459
917,27.838299036026
918,16.351206064224243
919,4.891665935516357
920,7.828390598297119
921,20.488086223602295
922,0.17245888710021973
923,0.2625541687011719
924,30.2125723361969
925,1.2017741203308105
926,10.66388201713562
927,0.8632516860961914
928,11.856391191482544
929,1.4270145893096924
930,25.277634620666504
931,3.1410186290740967
932,6.426340818405151
933,0.9150683879852295
934,2.577489137649536
935,7.8315582275390625
936,0.41831517219543457
937,7.012894630432129
938,23.572843551635742
939,0.4911365509033203
940,31.030083179473877
941,0.9172167778015137
942,1.3757193088531494
943,44.60035181045532
944,2.3452937602996826
945,3.998034715652466
946,4.129263877868652
947,3.8832545280456543
948,55.82495617866516
949,1.0015408992767334
950,4.448664665222168
951,1.852308750152588
952,8.500942707061768
953,2.071387767791748
954,10.867597579956055
955,6.322699069976807
956,0.08117103576660156
957,11.372944355010986
958,12.413545608520508
959,7.228016138076782
960,31.28099822998047
961,12.86820936203003
962,2.9031765460968018
963,37.662583112716675
964,21.66762065887451
965,44.37584710121155
966,0.41730546951293945
967,25.58682155609131
968,10.6679208278656
969,4.488543510437012
970,7.177312612533569
971,6.625873327255249
972,25.012715339660645
973,1.5586769580841064
974,13.992387771606445
975,1.4017949104309082
976,0.9747319221496582
977,0.1240072250366211
978,1.4384667873382568
979,2.134596347808838
980,30.43012309074402
981,19.96731472015381
982,0.7688131332397461
983,19.493080377578735
984,27.904769897460938
985,25.673091173171997
986,94.78951478004456
987,3.142153739929199
988,0.9692003726959229
989,12.561536312103271
990,7.930256366729736
991,4.455076217651367
992,0.18316340446472168
993,24.196649312973022
994,19.127817153930664
995,43.60021924972534
996,39.39519476890564
997,2.1794192790985107
998,2.908618927001953
999,8.116660833358765
1000,0.49844813346862793
